Entity_ID,Account,Period,Cost_Center,Product,Amount,Currency
Subsidiary C,Revenue,2024-Q2,R&D,Product C,489273.55,EUR
Subsidiary C,Revenue,2024-Q2,R&D,Service X,255233.93,GBP
Subsidiary C,Revenue,2024-Q2,R&D,Service Y,288107.75,EUR
Subsidiary C,Revenue,2024-Q2,Finance,Product A,241712.59,USD
Subsidiary C,Revenue,2024-Q2,Finance,Product B,322757.51,USD
Subsidiary C,Revenue,2024-Q2,Finance,Product C,410144.88,GBP
Subsidiary C,Revenue,2024-Q2,Finance,Service X,317190.4,EUR
Subsidiary C,Revenue,2024-Q2,Finance,Service Y,429822.03,USD
Subsidiary C,Revenue,2024-Q2,Operations,Product A,311157.47,USD
Subsidiary C,Revenue,2024-Q2,Operations,Product B,165162.56,GBP
Subsidiary C,Revenue,2024-Q2,Operations,Product C,89732.39,USD
Subsidiary C,Revenue,2024-Q2,Operations,Service X,78176.34,USD
Subsidiary C,Revenue,2024-Q2,Operations,Service Y,247517.91,EUR
Subsidiary C,COGS,2024-Q2,Sales,Product A,321139.21,EUR
Subsidiary C,COGS,2024-Q2,Sales,Product B,77816.27,EUR
Subsidiary C,COGS,2024-Q2,Sales,Product C,463366.52,EUR
Subsidiary C,COGS,2024-Q2,Sales,Service X,494648.58,GBP
Subsidiary C,COGS,2024-Q2,Sales,Service Y,492800.32,GBP
Subsidiary C,COGS,2024-Q2,Marketing,Product A,257911.37,USD
Subsidiary C,COGS,2024-Q2,Marketing,Product B,253591.55,GBP
Subsidiary C,COGS,2024-Q2,Marketing,Product C,43868.75,EUR
Subsidiary C,COGS,2024-Q2,Marketing,Service X,67173.9,EUR
Subsidiary C,COGS,2024-Q2,Marketing,Service Y,397277.16,USD
Subsidiary C,COGS,2024-Q2,R&D,Product A,271654.41,USD
Subsidiary C,COGS,2024-Q2,R&D,Product B,52306.49,USD
Subsidiary C,COGS,2024-Q2,R&D,Product C,135854.1,GBP
Subsidiary C,COGS,2024-Q2,R&D,Service X,256694.14,USD
Subsidiary C,COGS,2024-Q2,R&D,Service Y,337723.58,EUR
Subsidiary C,COGS,2024-Q2,Finance,Product A,53751.08,GBP
Subsidiary C,COGS,2024-Q2,Finance,Product B,488637.68,USD
Subsidiary C,COGS,2024-Q2,Finance,Product C,153565.35,GBP
Subsidiary C,COGS,2024-Q2,Finance,Service X,491697.85,EUR
Subsidiary C,COGS,2024-Q2,Finance,Service Y,153165.31,GBP
Subsidiary C,COGS,2024-Q2,Operations,Product A,499831.86,GBP
Subsidiary C,COGS,2024-Q2,Operations,Product B,13665.56,USD
Subsidiary C,COGS,2024-Q2,Operations,Product C,60556.07,GBP
Subsidiary C,COGS,2024-Q2,Operations,Service X,380509.88,EUR
Subsidiary C,COGS,2024-Q2,Operations,Service Y,425487.72,USD
Subsidiary C,Operating Expenses,2024-Q2,Sales,Product A,32460.77,GBP
Subsidiary C,Operating Expenses,2024-Q2,Sales,Product B,230639,EUR
Subsidiary C,Operating Expenses,2024-Q2,Sales,Product C,292250.46,USD
Subsidiary C,Operating Expenses,2024-Q2,Sales,Service X,52631.15,GBP
Subsidiary C,Operating Expenses,2024-Q2,Sales,Service Y,310393.48,GBP
Subsidiary C,Operating Expenses,2024-Q2,Marketing,Product A,329536,GBP
Subsidiary C,Operating Expenses,2024-Q2,Marketing,Product B,389298.98,EUR
Subsidiary C,Operating Expenses,2024-Q2,Marketing,Product C,257717.4,GBP
Subsidiary C,Operating Expenses,2024-Q2,Marketing,Service X,149929.36,GBP
Subsidiary C,Operating Expenses,2024-Q2,Marketing,Service Y,226065.16,EUR
Subsidiary C,Operating Expenses,2024-Q2,R&D,Product A,480065.48,EUR
Subsidiary C,Operating Expenses,2024-Q2,R&D,Product B,115059.14,USD
Subsidiary C,Operating Expenses,2024-Q2,R&D,Product C,164974.52,USD
Subsidiary C,Operating Expenses,2024-Q2,R&D,Service X,287095.25,USD
Subsidiary C,Operating Expenses,2024-Q2,R&D,Service Y,86070.32,EUR
Subsidiary C,Operating Expenses,2024-Q2,Finance,Product A,434860.81,GBP
Subsidiary C,Operating Expenses,2024-Q2,Finance,Product B,53667.96,GBP
Subsidiary C,Operating Expenses,2024-Q2,Finance,Product C,174498.39,USD
Subsidiary C,Operating Expenses,2024-Q2,Finance,Service X,71366.75,USD
Subsidiary C,Operating Expenses,2024-Q2,Finance,Service Y,406000.51,GBP
Subsidiary C,Operating Expenses,2024-Q2,Operations,Product A,219790.93,GBP
Subsidiary C,Operating Expenses,2024-Q2,Operations,Product B,449192.68,GBP
Subsidiary C,Operating Expenses,2024-Q2,Operations,Product C,215537.51,USD
Subsidiary C,Operating Expenses,2024-Q2,Operations,Service X,422317.91,GBP
Subsidiary C,Operating Expenses,2024-Q2,Operations,Service Y,465737.61,GBP
Subsidiary C,Net Income,2024-Q2,Sales,Product A,58144.17,EUR
Subsidiary C,Net Income,2024-Q2,Sales,Product B,221650.57,EUR
Subsidiary C,Net Income,2024-Q2,Sales,Product C,40293.24,GBP
Subsidiary C,Net Income,2024-Q2,Sales,Service X,160544.21,USD
Subsidiary C,Net Income,2024-Q2,Sales,Service Y,472742.67,EUR
Subsidiary C,Net Income,2024-Q2,Marketing,Product A,63655.43,USD
Subsidiary C,Net Income,2024-Q2,Marketing,Product B,119905.24,GBP
Subsidiary C,Net Income,2024-Q2,Marketing,Product C,485891.15,GBP
Subsidiary C,Net Income,2024-Q2,Marketing,Service X,261761.13,EUR
Subsidiary C,Net Income,2024-Q2,Marketing,Service Y,355369.39,EUR
Subsidiary C,Net Income,2024-Q2,R&D,Product A,277518.56,EUR
Subsidiary C,Net Income,2024-Q2,R&D,Product B,268026.29,USD
Subsidiary C,Net Income,2024-Q2,R&D,Product C,212290.25,EUR
Subsidiary C,Net Income,2024-Q2,R&D,Service X,51175.43,EUR
Subsidiary C,Net Income,2024-Q2,R&D,Service Y,283539.04,GBP
Subsidiary C,Net Income,2024-Q2,Finance,Product A,216850.45,USD
Subsidiary C,Net Income,2024-Q2,Finance,Product B,147000.81,EUR
Subsidiary C,Net Income,2024-Q2,Finance,Product C,493156.02,USD
Subsidiary C,Net Income,2024-Q2,Finance,Service X,493252.82,EUR
Subsidiary C,Net Income,2024-Q2,Finance,Service Y,109895.82,EUR
Subsidiary C,Net Income,2024-Q2,Operations,Product A,130956.57,EUR
Subsidiary C,Net Income,2024-Q2,Operations,Product B,267453.32,USD
Subsidiary C,Net Income,2024-Q2,Operations,Product C,211732.48,EUR
Subsidiary C,Net Income,2024-Q2,Operations,Service X,369254.12,GBP
Subsidiary C,Net Income,2024-Q2,Operations,Service Y,487961.23,GBP
Subsidiary C,Assets,2024-Q2,Sales,Product A,362392.47,USD
Subsidiary C,Assets,2024-Q2,Sales,Product B,179679.48,GBP
Subsidiary C,Assets,2024-Q2,Sales,Product C,234988.2,USD
Subsidiary C,Assets,2024-Q2,Sales,Service X,238464.53,GBP
Subsidiary C,Assets,2024-Q2,Sales,Service Y,336691.14,EUR
Subsidiary C,Assets,2024-Q2,Marketing,Product A,151112.05,EUR
Subsidiary C,Assets,2024-Q2,Marketing,Product B,231363.59,EUR
Subsidiary C,Assets,2024-Q2,Marketing,Product C,269273.66,GBP
Subsidiary C,Assets,2024-Q2,Marketing,Service X,249163.8,GBP
Subsidiary C,Assets,2024-Q2,Marketing,Service Y,122527.5,USD
Subsidiary C,Assets,2024-Q2,R&D,Product A,90925.45,EUR
Subsidiary C,Assets,2024-Q2,R&D,Product B,25526.02,EUR
Subsidiary C,Assets,2024-Q2,R&D,Product C,255744.9,GBP
Subsidiary C,Assets,2024-Q2,R&D,Service X,82885.88,GBP
Subsidiary C,Assets,2024-Q2,R&D,Service Y,41210.69,USD
Subsidiary C,Assets,2024-Q2,Finance,Product A,109394.21,GBP
Subsidiary C,Assets,2024-Q2,Finance,Product B,379988,GBP
Subsidiary C,Assets,2024-Q2,Finance,Product C,233446.2,GBP
Subsidiary C,Assets,2024-Q2,Finance,Service X,436336.26,EUR
Subsidiary C,Assets,2024-Q2,Finance,Service Y,323411.55,EUR
Subsidiary C,Assets,2024-Q2,Operations,Product A,301162.45,EUR
Subsidiary C,Assets,2024-Q2,Operations,Product B,478980.47,GBP
Subsidiary C,Assets,2024-Q2,Operations,Product C,403337.76,EUR
Subsidiary C,Assets,2024-Q2,Operations,Service X,472588.03,EUR
Subsidiary C,Assets,2024-Q2,Operations,Service Y,61544.52,EUR
Subsidiary C,Liabilities,2024-Q2,Sales,Product A,66880.68,USD
Subsidiary C,Liabilities,2024-Q2,Sales,Product B,336684.28,EUR
Subsidiary C,Liabilities,2024-Q2,Sales,Product C,327627.33,GBP
Subsidiary C,Liabilities,2024-Q2,Sales,Service X,242561.85,EUR
Subsidiary C,Liabilities,2024-Q2,Sales,Service Y,297625.8,EUR
Subsidiary C,Liabilities,2024-Q2,Marketing,Product A,251538.07,USD
Subsidiary C,Liabilities,2024-Q2,Marketing,Product B,478248.29,GBP
Subsidiary C,Liabilities,2024-Q2,Marketing,Product C,333640.76,EUR
Subsidiary C,Liabilities,2024-Q2,Marketing,Service X,75674.4,GBP
Subsidiary C,Liabilities,2024-Q2,Marketing,Service Y,174919.98,EUR
Subsidiary C,Liabilities,2024-Q2,R&D,Product A,441133.88,USD
Subsidiary C,Liabilities,2024-Q2,R&D,Product B,473421.52,USD
Subsidiary C,Liabilities,2024-Q2,R&D,Product C,416589.62,USD
Subsidiary C,Liabilities,2024-Q2,R&D,Service X,152835.28,USD
Subsidiary C,Liabilities,2024-Q2,R&D,Service Y,98826.82,USD
Subsidiary C,Liabilities,2024-Q2,Finance,Product A,310547.23,USD
Subsidiary C,Liabilities,2024-Q2,Finance,Product B,213502.81,EUR
Subsidiary C,Liabilities,2024-Q2,Finance,Product C,150042.17,USD
Subsidiary C,Liabilities,2024-Q2,Finance,Service X,323074.74,USD
Subsidiary C,Liabilities,2024-Q2,Finance,Service Y,163381.69,GBP
Subsidiary C,Liabilities,2024-Q2,Operations,Product A,417911.7,USD
Subsidiary C,Liabilities,2024-Q2,Operations,Product B,389152.58,USD
Subsidiary C,Liabilities,2024-Q2,Operations,Product C,340311.59,USD
Subsidiary C,Liabilities,2024-Q2,Operations,Service X,278533.6,EUR
Subsidiary C,Liabilities,2024-Q2,Operations,Service Y,43017.56,GBP
Subsidiary C,Equity,2024-Q2,Sales,Product A,343997.61,GBP
Subsidiary C,Equity,2024-Q2,Sales,Product B,201355.98,EUR
Subsidiary C,Equity,2024-Q2,Sales,Product C,191502.78,EUR
Subsidiary C,Equity,2024-Q2,Sales,Service X,150118.94,EUR
Subsidiary C,Equity,2024-Q2,Sales,Service Y,39151.34,GBP
Subsidiary C,Equity,2024-Q2,Marketing,Product A,425870.16,USD
Subsidiary C,Equity,2024-Q2,Marketing,Product B,480334,EUR
Subsidiary C,Equity,2024-Q2,Marketing,Product C,104211.74,EUR
Subsidiary C,Equity,2024-Q2,Marketing,Service X,377558.24,USD
Subsidiary C,Equity,2024-Q2,Marketing,Service Y,486640.17,USD
Subsidiary C,Equity,2024-Q2,R&D,Product A,124882.95,USD
Subsidiary C,Equity,2024-Q2,R&D,Product B,456716.03,GBP
Subsidiary C,Equity,2024-Q2,R&D,Product C,51993.96,USD
Subsidiary C,Equity,2024-Q2,R&D,Service X,219560.68,GBP
Subsidiary C,Equity,2024-Q2,R&D,Service Y,31534.32,GBP
Subsidiary C,Equity,2024-Q2,Finance,Product A,87013.21,EUR
Subsidiary C,Equity,2024-Q2,Finance,Product B,193605.71,USD
Subsidiary C,Equity,2024-Q2,Finance,Product C,306993.46,EUR
Subsidiary C,Equity,2024-Q2,Finance,Service X,31397.55,USD
Subsidiary C,Equity,2024-Q2,Finance,Service Y,187170.92,GBP
Subsidiary C,Equity,2024-Q2,Operations,Product A,387145.17,GBP
Subsidiary C,Equity,2024-Q2,Operations,Product B,96873.97,USD
Subsidiary C,Equity,2024-Q2,Operations,Product C,337612.52,GBP
Subsidiary C,Equity,2024-Q2,Operations,Service X,375242.53,EUR
Subsidiary C,Equity,2024-Q2,Operations,Service Y,159232.04,EUR
Subsidiary C,Revenue,2024-Q3,Sales,Product A,462876.6,EUR
Subsidiary C,Revenue,2024-Q3,Sales,Product B,187985.88,EUR
Subsidiary C,Revenue,2024-Q3,Sales,Product C,380850.3,EUR
Subsidiary C,Revenue,2024-Q3,Sales,Service X,441521.16,GBP
Subsidiary C,Revenue,2024-Q3,Sales,Service Y,48259.28,GBP
Subsidiary C,Revenue,2024-Q3,Marketing,Product A,401384.39,USD
Subsidiary C,Revenue,2024-Q3,Marketing,Product B,197174.07,EUR
Subsidiary C,Revenue,2024-Q3,Marketing,Product C,30455.32,EUR
Subsidiary C,Revenue,2024-Q3,Marketing,Service X,273359.67,USD
Subsidiary C,Revenue,2024-Q3,Marketing,Service Y,85419.62,USD
Subsidiary C,Revenue,2024-Q3,R&D,Product A,204539.97,EUR
Subsidiary C,Revenue,2024-Q3,R&D,Product B,311889.55,USD
Subsidiary C,Revenue,2024-Q3,R&D,Product C,308416.13,EUR
Subsidiary C,Revenue,2024-Q3,R&D,Service X,11382.38,EUR
Subsidiary C,Revenue,2024-Q3,R&D,Service Y,111559.45,EUR
Subsidiary C,Revenue,2024-Q3,Finance,Product A,335700.48,EUR
Subsidiary C,Revenue,2024-Q3,Finance,Product B,430154.76,USD
Subsidiary C,Revenue,2024-Q3,Finance,Product C,333784.42,EUR
Subsidiary C,Revenue,2024-Q3,Finance,Service X,322148.89,USD
Subsidiary C,Revenue,2024-Q3,Finance,Service Y,153710.84,USD
Subsidiary C,Revenue,2024-Q3,Operations,Product A,277677.91,USD
Subsidiary C,Revenue,2024-Q3,Operations,Product B,55938.08,EUR
Subsidiary C,Revenue,2024-Q3,Operations,Product C,93818.4,EUR
Subsidiary C,Revenue,2024-Q3,Operations,Service X,344147.36,EUR
Subsidiary C,Revenue,2024-Q3,Operations,Service Y,281108.87,GBP
Subsidiary C,COGS,2024-Q3,Sales,Product A,21016.61,USD
Subsidiary C,COGS,2024-Q3,Sales,Product B,398129.22,USD
Subsidiary C,COGS,2024-Q3,Sales,Product C,437936.73,EUR
Subsidiary C,COGS,2024-Q3,Sales,Service X,228784.61,GBP
Subsidiary C,COGS,2024-Q3,Sales,Service Y,135978.17,EUR
Subsidiary C,COGS,2024-Q3,Marketing,Product A,300786.84,GBP
Subsidiary C,COGS,2024-Q3,Marketing,Product B,364366.89,USD
Subsidiary C,COGS,2024-Q3,Marketing,Product C,371384.66,GBP
Subsidiary C,COGS,2024-Q3,Marketing,Service X,74295.29,EUR
Subsidiary C,COGS,2024-Q3,Marketing,Service Y,11073.25,EUR
Subsidiary C,COGS,2024-Q3,R&D,Product A,478689.24,GBP
Subsidiary C,COGS,2024-Q3,R&D,Product B,154627.16,USD
Subsidiary C,COGS,2024-Q3,R&D,Product C,124633.39,GBP
Subsidiary C,COGS,2024-Q3,R&D,Service X,249037.67,GBP
Subsidiary C,COGS,2024-Q3,R&D,Service Y,130611.64,EUR
Subsidiary C,COGS,2024-Q3,Finance,Product A,100344.88,USD
Subsidiary C,COGS,2024-Q3,Finance,Product B,258951.29,GBP
Subsidiary C,COGS,2024-Q3,Finance,Product C,412491.93,GBP
Subsidiary C,COGS,2024-Q3,Finance,Service X,60805.68,EUR
Subsidiary C,COGS,2024-Q3,Finance,Service Y,314334.87,EUR
Subsidiary C,COGS,2024-Q3,Operations,Product A,111656.72,EUR
Subsidiary C,COGS,2024-Q3,Operations,Product B,176111.26,EUR
Subsidiary C,COGS,2024-Q3,Operations,Product C,341193.7,GBP
Subsidiary C,COGS,2024-Q3,Operations,Service X,399141.32,USD
Subsidiary C,COGS,2024-Q3,Operations,Service Y,474093.24,GBP
Subsidiary C,Operating Expenses,2024-Q3,Sales,Product A,166501.26,GBP
Subsidiary C,Operating Expenses,2024-Q3,Sales,Product B,277212.12,EUR
Subsidiary C,Operating Expenses,2024-Q3,Sales,Product C,433512.35,EUR
Subsidiary C,Operating Expenses,2024-Q3,Sales,Service X,67449.06,EUR
Subsidiary C,Operating Expenses,2024-Q3,Sales,Service Y,191074.97,EUR
Subsidiary C,Operating Expenses,2024-Q3,Marketing,Product A,218279.35,GBP
Subsidiary C,Operating Expenses,2024-Q3,Marketing,Product B,230028,GBP
Subsidiary C,Operating Expenses,2024-Q3,Marketing,Product C,379449.31,USD
Subsidiary C,Operating Expenses,2024-Q3,Marketing,Service X,406421.9,EUR
Subsidiary C,Operating Expenses,2024-Q3,Marketing,Service Y,450151.54,GBP
Subsidiary C,Operating Expenses,2024-Q3,R&D,Product A,354003.09,GBP
Subsidiary C,Operating Expenses,2024-Q3,R&D,Product B,225455.15,EUR
Subsidiary C,Operating Expenses,2024-Q3,R&D,Product C,380089.55,USD
Subsidiary C,Operating Expenses,2024-Q3,R&D,Service X,315204.09,USD
Subsidiary C,Operating Expenses,2024-Q3,R&D,Service Y,98680.62,USD
Subsidiary C,Operating Expenses,2024-Q3,Finance,Product A,12147.96,USD
Subsidiary C,Operating Expenses,2024-Q3,Finance,Product B,495031.58,EUR
Subsidiary C,Operating Expenses,2024-Q3,Finance,Product C,240329.95,EUR
Subsidiary C,Operating Expenses,2024-Q3,Finance,Service X,44763.14,GBP
Subsidiary C,Operating Expenses,2024-Q3,Finance,Service Y,274294.36,USD
Subsidiary C,Operating Expenses,2024-Q3,Operations,Product A,426018.72,GBP
Subsidiary C,Operating Expenses,2024-Q3,Operations,Product B,211276.11,EUR
Subsidiary C,Operating Expenses,2024-Q3,Operations,Product C,496901.08,GBP
Subsidiary C,Operating Expenses,2024-Q3,Operations,Service X,276823.27,GBP
Subsidiary C,Operating Expenses,2024-Q3,Operations,Service Y,365697.2,EUR
Subsidiary C,Net Income,2024-Q3,Sales,Product A,247343.99,GBP
Subsidiary C,Net Income,2024-Q3,Sales,Product B,26435.57,GBP
Subsidiary C,Net Income,2024-Q3,Sales,Product C,120632.62,USD
Subsidiary C,Net Income,2024-Q3,Sales,Service X,125386.87,EUR
Subsidiary C,Net Income,2024-Q3,Sales,Service Y,320197.84,USD
Subsidiary C,Net Income,2024-Q3,Marketing,Product A,143858.47,GBP
Subsidiary C,Net Income,2024-Q3,Marketing,Product B,180770.43,GBP
Subsidiary C,Net Income,2024-Q3,Marketing,Product C,25583.5,EUR
Subsidiary C,Net Income,2024-Q3,Marketing,Service X,70112.94,USD
Subsidiary C,Net Income,2024-Q3,Marketing,Service Y,24852.2,EUR
Subsidiary C,Net Income,2024-Q3,R&D,Product A,170379.21,USD
Subsidiary C,Net Income,2024-Q3,R&D,Product B,320201.57,GBP
Subsidiary C,Net Income,2024-Q3,R&D,Product C,247515.07,EUR
Subsidiary C,Net Income,2024-Q3,R&D,Service X,258112.23,GBP
Subsidiary C,Net Income,2024-Q3,R&D,Service Y,270746.12,USD
Subsidiary C,Net Income,2024-Q3,Finance,Product A,159911.98,GBP
Subsidiary C,Net Income,2024-Q3,Finance,Product B,238294.59,USD
Subsidiary C,Net Income,2024-Q3,Finance,Product C,238632.17,EUR
Subsidiary C,Net Income,2024-Q3,Finance,Service X,206624.35,EUR
Subsidiary C,Net Income,2024-Q3,Finance,Service Y,91570.86,GBP
Subsidiary C,Net Income,2024-Q3,Operations,Product A,295767.97,GBP
Subsidiary C,Net Income,2024-Q3,Operations,Product B,323478.52,USD
Subsidiary C,Net Income,2024-Q3,Operations,Product C,263804.65,USD
Subsidiary C,Net Income,2024-Q3,Operations,Service X,446772.37,GBP
Subsidiary C,Net Income,2024-Q3,Operations,Service Y,308738.1,GBP
Subsidiary C,Assets,2024-Q3,Sales,Product A,322181.26,USD
Subsidiary C,Assets,2024-Q3,Sales,Product B,296507.38,GBP
Subsidiary C,Assets,2024-Q3,Sales,Product C,464929.03,EUR
Subsidiary C,Assets,2024-Q3,Sales,Service X,456421.01,GBP
Subsidiary C,Assets,2024-Q3,Sales,Service Y,48987.94,USD
Subsidiary C,Assets,2024-Q3,Marketing,Product A,15676.95,EUR
Subsidiary C,Assets,2024-Q3,Marketing,Product B,149430.15,EUR
Subsidiary C,Assets,2024-Q3,Marketing,Product C,85668.89,USD
Subsidiary C,Assets,2024-Q3,Marketing,Service X,440754.87,GBP
Subsidiary C,Assets,2024-Q3,Marketing,Service Y,265957.96,EUR
Subsidiary C,Assets,2024-Q3,R&D,Product A,169984.54,EUR
Subsidiary C,Assets,2024-Q3,R&D,Product B,235570.6,GBP
Subsidiary C,Assets,2024-Q3,R&D,Product C,397159.08,USD
Subsidiary C,Assets,2024-Q3,R&D,Service X,361219.92,GBP
Subsidiary C,Assets,2024-Q3,R&D,Service Y,285714.85,GBP
Subsidiary C,Assets,2024-Q3,Finance,Product A,301709.48,EUR
Subsidiary C,Assets,2024-Q3,Finance,Product B,178833.33,EUR
Subsidiary C,Assets,2024-Q3,Finance,Product C,436440.12,USD
Subsidiary C,Assets,2024-Q3,Finance,Service X,285254.8,EUR
Subsidiary C,Assets,2024-Q3,Finance,Service Y,483004.53,EUR
Subsidiary C,Assets,2024-Q3,Operations,Product A,214575.4,GBP
Subsidiary C,Assets,2024-Q3,Operations,Product B,491264.35,USD
Subsidiary C,Assets,2024-Q3,Operations,Product C,423996.7,GBP
Subsidiary C,Assets,2024-Q3,Operations,Service X,470855.74,USD
Subsidiary C,Assets,2024-Q3,Operations,Service Y,356593.97,GBP
Subsidiary C,Liabilities,2024-Q3,Sales,Product A,89116.28,GBP
Subsidiary C,Liabilities,2024-Q3,Sales,Product B,355694.51,GBP
Subsidiary C,Liabilities,2024-Q3,Sales,Product C,402648,GBP
Subsidiary C,Liabilities,2024-Q3,Sales,Service X,162534.71,GBP
Subsidiary C,Liabilities,2024-Q3,Sales,Service Y,280484.92,USD
Subsidiary C,Liabilities,2024-Q3,Marketing,Product A,409533.19,EUR
Subsidiary C,Liabilities,2024-Q3,Marketing,Product B,138903.31,EUR
Subsidiary C,Liabilities,2024-Q3,Marketing,Product C,82239.57,USD
Subsidiary C,Liabilities,2024-Q3,Marketing,Service X,400887.33,EUR
Subsidiary C,Liabilities,2024-Q3,Marketing,Service Y,377217,GBP
Subsidiary C,Liabilities,2024-Q3,R&D,Product A,12340.93,USD
Subsidiary C,Liabilities,2024-Q3,R&D,Product B,329124.15,USD
Subsidiary C,Liabilities,2024-Q3,R&D,Product C,317550.1,GBP
Subsidiary C,Liabilities,2024-Q3,R&D,Service X,268274.39,GBP
Subsidiary C,Liabilities,2024-Q3,R&D,Service Y,397821.16,GBP
Subsidiary C,Liabilities,2024-Q3,Finance,Product A,129607.81,GBP
Subsidiary C,Liabilities,2024-Q3,Finance,Product B,119703.25,USD
Subsidiary C,Liabilities,2024-Q3,Finance,Product C,226613.03,USD
Subsidiary C,Liabilities,2024-Q3,Finance,Service X,453151.94,EUR
Subsidiary C,Liabilities,2024-Q3,Finance,Service Y,92621.43,EUR
Subsidiary C,Liabilities,2024-Q3,Operations,Product A,493422.34,EUR
Subsidiary C,Liabilities,2024-Q3,Operations,Product B,303952,GBP
Subsidiary C,Liabilities,2024-Q3,Operations,Product C,145321.33,EUR
Subsidiary C,Liabilities,2024-Q3,Operations,Service X,246479.08,USD
Subsidiary C,Liabilities,2024-Q3,Operations,Service Y,441789.84,GBP
Subsidiary C,Equity,2024-Q3,Sales,Product A,445098.93,EUR
Subsidiary C,Equity,2024-Q3,Sales,Product B,182428.86,EUR
Subsidiary C,Equity,2024-Q3,Sales,Product C,127339.9,USD
Subsidiary C,Equity,2024-Q3,Sales,Service X,25136.04,GBP
Subsidiary C,Equity,2024-Q3,Sales,Service Y,161792.78,EUR
Subsidiary C,Equity,2024-Q3,Marketing,Product A,444015.47,EUR
Subsidiary C,Equity,2024-Q3,Marketing,Product B,438994.59,USD
Subsidiary C,Equity,2024-Q3,Marketing,Product C,183455.66,USD
Subsidiary C,Equity,2024-Q3,Marketing,Service X,343343.06,EUR
Subsidiary C,Equity,2024-Q3,Marketing,Service Y,91638.72,GBP
Subsidiary C,Equity,2024-Q3,R&D,Product A,367299.4,GBP
Subsidiary C,Equity,2024-Q3,R&D,Product B,129998.57,EUR
Subsidiary C,Equity,2024-Q3,R&D,Product C,111911.17,USD
Subsidiary C,Equity,2024-Q3,R&D,Service X,198974.85,GBP
Subsidiary C,Equity,2024-Q3,R&D,Service Y,21530.4,GBP
Subsidiary C,Equity,2024-Q3,Finance,Product A,434988.56,GBP
Subsidiary C,Equity,2024-Q3,Finance,Product B,251685.66,EUR
Subsidiary C,Equity,2024-Q3,Finance,Product C,39347.37,GBP
Subsidiary C,Equity,2024-Q3,Finance,Service X,341284.25,USD
Subsidiary C,Equity,2024-Q3,Finance,Service Y,304740.87,EUR
Subsidiary C,Equity,2024-Q3,Operations,Product A,499413.78,USD
Subsidiary C,Equity,2024-Q3,Operations,Product B,154995.7,EUR
Subsidiary C,Equity,2024-Q3,Operations,Product C,65504.53,EUR
Subsidiary C,Equity,2024-Q3,Operations,Service X,251551.42,GBP
Subsidiary C,Equity,2024-Q3,Operations,Service Y,432397.86,EUR
Subsidiary C,Revenue,2024-Q4,Sales,Product A,12757.19,EUR
Subsidiary C,Revenue,2024-Q4,Sales,Product B,220185.36,GBP
Subsidiary C,Revenue,2024-Q4,Sales,Product C,203393.33,GBP
Subsidiary C,Revenue,2024-Q4,Sales,Service X,196674.5,EUR
Subsidiary C,Revenue,2024-Q4,Sales,Service Y,166846.87,USD
Subsidiary C,Revenue,2024-Q4,Marketing,Product A,148648.01,GBP
Subsidiary C,Revenue,2024-Q4,Marketing,Product B,300550.4,USD
Subsidiary C,Revenue,2024-Q4,Marketing,Product C,158197.39,GBP
Subsidiary C,Revenue,2024-Q4,Marketing,Service X,271117.06,GBP
Subsidiary C,Revenue,2024-Q4,Marketing,Service Y,302455.14,EUR
Subsidiary C,Revenue,2024-Q4,R&D,Product A,203631.67,GBP
Subsidiary C,Revenue,2024-Q4,R&D,Product B,365192.7,USD
Subsidiary C,Revenue,2024-Q4,R&D,Product C,39041.92,USD
Subsidiary C,Revenue,2024-Q4,R&D,Service X,454943.19,GBP
Subsidiary C,Revenue,2024-Q4,R&D,Service Y,492867.31,GBP
Subsidiary C,Revenue,2024-Q4,Finance,Product A,87936.95,USD
Subsidiary C,Revenue,2024-Q4,Finance,Product B,49617.94,USD
Subsidiary C,Revenue,2024-Q4,Finance,Product C,282328.28,EUR
Subsidiary C,Revenue,2024-Q4,Finance,Service X,243809.32,GBP
Subsidiary C,Revenue,2024-Q4,Finance,Service Y,139119.73,USD
Subsidiary C,Revenue,2024-Q4,Operations,Product A,255319.42,EUR
Subsidiary C,Revenue,2024-Q4,Operations,Product B,360871.93,GBP
Subsidiary C,Revenue,2024-Q4,Operations,Product C,281177.83,USD
Subsidiary C,Revenue,2024-Q4,Operations,Service X,123249.04,USD
Subsidiary C,Revenue,2024-Q4,Operations,Service Y,172465.1,GBP
Subsidiary C,COGS,2024-Q4,Sales,Product A,433449.42,GBP
Subsidiary C,COGS,2024-Q4,Sales,Product B,163498.88,USD
Subsidiary C,COGS,2024-Q4,Sales,Product C,414058.71,USD
Subsidiary C,COGS,2024-Q4,Sales,Service X,462646.49,EUR
Subsidiary C,COGS,2024-Q4,Sales,Service Y,447716.55,USD
Subsidiary C,COGS,2024-Q4,Marketing,Product A,242701.77,GBP
Subsidiary C,COGS,2024-Q4,Marketing,Product B,326511.15,GBP
Subsidiary C,COGS,2024-Q4,Marketing,Product C,131410.75,GBP
Subsidiary C,COGS,2024-Q4,Marketing,Service X,342194.86,GBP
Subsidiary C,COGS,2024-Q4,Marketing,Service Y,117367.2,GBP
Subsidiary C,COGS,2024-Q4,R&D,Product A,27683.89,GBP
Subsidiary C,COGS,2024-Q4,R&D,Product B,132075.02,USD
Subsidiary C,COGS,2024-Q4,R&D,Product C,255043.93,USD
